transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
29624,2/21/2023,19:38:23,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
29694,2/22/2023,7:13:27,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
29699,2/22/2023,7:17:55,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
29720,2/22/2023,7:47:31,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
29723,2/22/2023,7:49:47,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
29737,2/22/2023,8:02:04,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
29743,2/22/2023,8:04:36,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
29792,2/22/2023,8:39:54,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
29795,2/22/2023,8:43:33,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
29816,2/22/2023,9:08:13,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
29838,2/22/2023,9:30:27,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
29841,2/22/2023,9:32:30,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
29848,2/22/2023,9:42:54,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
29860,2/22/2023,9:58:23,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
29892,2/22/2023,10:46:10,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
29902,2/22/2023,10:54:24,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
29904,2/22/2023,10:55:40,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
29915,2/22/2023,11:10:48,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
29936,2/22/2023,11:36:20,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
29984,2/22/2023,12:55:56,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
29989,2/22/2023,13:07:14,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30005,2/22/2023,13:19:53,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30018,2/22/2023,13:52:32,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
30041,2/22/2023,14:39:56,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30047,2/22/2023,14:46:11,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
30064,2/22/2023,15:13:28,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
30085,2/22/2023,15:43:25,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
30097,2/22/2023,16:09:46,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
30153,2/22/2023,17:24:53,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30156,2/22/2023,17:29:23,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
30193,2/22/2023,18:41:15,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
30198,2/22/2023,18:57:12,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30206,2/22/2023,19:15:09,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30260,2/23/2023,6:57:17,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
30270,2/23/2023,7:00:37,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
30273,2/23/2023,7:03:38,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30282,2/23/2023,7:11:49,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30335,2/23/2023,8:07:59,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30342,2/23/2023,8:11:42,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
30344,2/23/2023,8:14:13,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
30348,2/23/2023,8:20:39,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
30360,2/23/2023,8:42:15,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
30371,2/23/2023,8:55:22,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
30375,2/23/2023,8:57:15,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
30376,2/23/2023,8:57:15,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
30387,2/23/2023,9:06:18,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
30398,2/23/2023,9:13:52,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
30402,2/23/2023,9:16:44,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
30403,2/23/2023,9:16:54,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
30464,2/23/2023,10:13:37,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30465,2/23/2023,10:14:45,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
30492,2/23/2023,10:50:21,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
30544,2/23/2023,12:03:42,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
30588,2/23/2023,13:50:22,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
30606,2/23/2023,14:22:39,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
30607,2/23/2023,14:23:50,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
30615,2/23/2023,14:31:33,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
30633,2/23/2023,15:08:46,1,5,Lower Manhattan,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
30637,2/23/2023,15:12:34,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30654,2/23/2023,15:47:21,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
30663,2/23/2023,16:02:32,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
30671,2/23/2023,16:17:08,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
30687,2/23/2023,16:40:06,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
30706,2/23/2023,17:21:36,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30709,2/23/2023,17:23:59,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
30713,2/23/2023,17:32:18,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
30723,2/23/2023,17:49:08,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
30739,2/23/2023,18:31:06,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
30776,2/24/2023,6:00:20,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
30782,2/24/2023,6:08:57,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
30820,2/24/2023,7:04:45,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
30851,2/24/2023,7:37:30,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
30863,2/24/2023,7:45:31,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
30877,2/24/2023,7:56:15,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
30884,2/24/2023,8:04:39,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
30889,2/24/2023,8:07:25,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast
30910,2/24/2023,8:31:40,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
30943,2/24/2023,9:10:00,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
30966,2/24/2023,9:31:54,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
30971,2/24/2023,9:32:58,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
31033,2/24/2023,10:19:06,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
31059,2/24/2023,10:49:19,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
31063,2/24/2023,10:51:20,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
31074,2/24/2023,11:11:11,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
31085,2/24/2023,11:21:00,1,5,Lower Manhattan,13,8.95,Loose Tea,Black tea,English Breakfast
31088,2/24/2023,11:31:21,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
31092,2/24/2023,11:35:11,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
31102,2/24/2023,11:46:58,1,5,Lower Manhattan,1,18.0,Coffee beans,Organic Beans,Brazilian - Organic
31104,2/24/2023,11:49:16,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
31119,2/24/2023,12:05:47,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
31148,2/24/2023,12:50:06,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
31158,2/24/2023,13:08:13,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
31159,2/24/2023,13:08:46,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
31234,2/24/2023,14:58:54,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
31254,2/24/2023,15:25:14,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
31280,2/24/2023,16:15:04,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
31295,2/24/2023,16:34:19,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
31296,2/24/2023,16:34:36,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
31298,2/24/2023,16:38:48,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
31316,2/24/2023,17:35:54,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
31325,2/24/2023,17:47:30,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
31332,2/24/2023,17:57:17,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
31334,2/24/2023,17:59:59,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
31352,2/24/2023,18:53:57,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
31353,2/24/2023,18:55:14,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
31355,2/24/2023,18:57:56,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
31359,2/24/2023,19:02:01,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
31375,2/24/2023,19:41:50,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
31377,2/24/2023,19:53:00,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
31388,2/25/2023,6:30:31,1,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
31389,2/25/2023,6:32:14,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
31390,2/25/2023,6:34:22,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
31413,2/25/2023,6:54:44,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
31418,2/25/2023,7:02:11,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
31431,2/25/2023,7:15:51,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
31433,2/25/2023,7:16:55,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
31457,2/25/2023,7:33:18,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
31474,2/25/2023,7:44:32,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
31483,2/25/2023,7:49:37,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
31502,2/25/2023,8:14:21,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone
31518,2/25/2023,8:32:30,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
31524,2/25/2023,8:37:10,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot
31572,2/25/2023,9:29:56,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
31588,2/25/2023,9:46:59,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
31591,2/25/2023,9:48:24,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
31599,2/25/2023,9:54:17,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
31626,2/25/2023,10:11:29,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
31638,2/25/2023,10:21:49,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
31649,2/25/2023,10:31:51,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone
31651,2/25/2023,10:33:52,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
31656,2/25/2023,10:39:38,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
31687,2/25/2023,11:19:22,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
31718,2/25/2023,12:02:49,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
31723,2/25/2023,12:09:58,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
31755,2/25/2023,13:02:51,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
31764,2/25/2023,13:06:44,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
31779,2/25/2023,13:33:22,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
31822,2/25/2023,15:26:14,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
31842,2/25/2023,16:00:43,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
31852,2/25/2023,16:18:15,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
31871,2/25/2023,16:50:49,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
31872,2/25/2023,16:52:30,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
31879,2/25/2023,16:58:14,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
31880,2/25/2023,16:58:50,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
31885,2/25/2023,17:10:56,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
31907,2/25/2023,17:52:57,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
31918,2/25/2023,18:18:05,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
31920,2/25/2023,18:20:52,1,8,Hell's Kitchen,13,8.95,Loose Tea,Black tea,English Breakfast
31929,2/25/2023,18:40:02,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
31949,2/25/2023,19:42:48,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
31954,2/25/2023,19:53:28,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
31992,2/26/2023,7:13:05,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
31998,2/26/2023,7:21:42,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
32026,2/26/2023,7:46:11,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
32028,2/26/2023,7:51:59,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
32035,2/26/2023,7:55:53,1,5,Lower Manhattan,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
32042,2/26/2023,8:07:29,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
32060,2/26/2023,8:22:59,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
32087,2/26/2023,8:41:53,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
32090,2/26/2023,8:43:38,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
32092,2/26/2023,8:44:40,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
32116,2/26/2023,9:04:56,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
32153,2/26/2023,9:38:04,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
32179,2/26/2023,9:59:58,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
32183,2/26/2023,10:02:58,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
32206,2/26/2023,10:28:05,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
32233,2/26/2023,10:58:56,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
32329,2/26/2023,13:46:50,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
32331,2/26/2023,13:47:23,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
32365,2/26/2023,14:27:30,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
32381,2/26/2023,14:52:06,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
32388,2/26/2023,15:07:26,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
32390,2/26/2023,15:09:42,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
32401,2/26/2023,15:19:40,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
32403,2/26/2023,15:24:00,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
32415,2/26/2023,15:50:20,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
32422,2/26/2023,15:59:41,1,5,Lower Manhattan,7,19.75,Coffee beans,Premium Beans,Jamacian Coffee River
32433,2/26/2023,16:08:58,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
32445,2/26/2023,16:35:48,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
32449,2/26/2023,16:40:43,3,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
32473,2/26/2023,17:31:24,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
32476,2/26/2023,17:33:41,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
32482,2/26/2023,17:38:42,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
32515,2/26/2023,18:23:55,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
32520,2/26/2023,18:40:15,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
32564,2/27/2023,7:03:33,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
32566,2/27/2023,7:09:11,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
32605,2/27/2023,7:59:48,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
32617,2/27/2023,8:06:49,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
32620,2/27/2023,8:07:43,3,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
32626,2/27/2023,8:12:40,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
32634,2/27/2023,8:15:29,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
32641,2/27/2023,8:20:34,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
32654,2/27/2023,8:27:52,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
32691,2/27/2023,8:50:33,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
32735,2/27/2023,9:10:56,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
32738,2/27/2023,9:15:14,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone
32740,2/27/2023,9:16:03,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
32741,2/27/2023,9:16:43,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
32769,2/27/2023,9:33:41,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
32783,2/27/2023,9:45:49,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
32823,2/27/2023,10:13:36,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
32854,2/27/2023,10:29:22,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
32855,2/27/2023,10:31:22,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
32856,2/27/2023,10:31:22,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
32873,2/27/2023,10:40:24,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
32889,2/27/2023,10:50:14,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
32890,2/27/2023,10:50:14,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
32899,2/27/2023,10:56:48,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
32914,2/27/2023,11:21:59,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
32931,2/27/2023,11:40:00,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
32960,2/27/2023,12:25:36,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
32968,2/27/2023,12:37:03,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
32977,2/27/2023,12:56:14,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
33002,2/27/2023,13:55:20,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
33032,2/27/2023,14:40:50,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
33077,2/27/2023,15:55:18,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
33083,2/27/2023,16:02:25,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
33095,2/27/2023,16:22:45,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
33120,2/27/2023,17:08:58,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
33125,2/27/2023,17:20:28,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
33136,2/27/2023,17:37:25,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
33141,2/27/2023,17:48:46,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
33162,2/27/2023,18:19:54,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
33176,2/27/2023,18:49:35,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
33192,2/27/2023,19:14:03,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
33210,2/27/2023,20:29:13,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
33217,2/27/2023,20:57:19,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
33241,2/28/2023,7:45:17,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
33245,2/28/2023,8:02:03,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
33250,2/28/2023,8:08:00,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
33257,2/28/2023,8:14:50,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
33273,2/28/2023,8:34:13,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
33280,2/28/2023,8:45:10,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
33281,2/28/2023,8:45:11,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
